__time,/record/cur_comp.0,/record/cur_comp.1,/record/cur_comp.2,/record/cur_comp.3,/record/cur_comp.4,/record/cur_comp.5,/record/cur_fb.0,/record/cur_fb.1,/record/cur_fb.2,/record/cur_fb.3,/record/cur_fb.4,/record/cur_fb.5,/record/cur_fric.0,/record/cur_fric.1,/record/cur_fric.2,/record/cur_fric.3,/record/cur_fric.4,/record/cur_fric.5,/record/cur_null.0,/record/cur_null.1,/record/cur_null.2,/record/cur_null.3,/record/cur_null.4,/record/cur_null.5,/record/pos_q.0,/record/pos_q.1,/record/pos_q.2,/record/pos_q.3,/record/pos_q.4,/record/pos_q.5,/record/pos_t.0,/record/pos_t.1,/record/pos_t.2,/record/pos_x.0,/record/pos_x.1,/record/pos_x.2
1704447621.13732,-0.057319739,-0.026136704,0.004725878,-0.083116759,0.107343758,0,-0.342056453,1.887740016,-3.769396544,-0.961662173,0.414381474,0.056677647,-0.356584411,-0.277380801,0.540221438,-0.308202099,0.405521071,0.475694243,0.070864779,-0.004622957,0.002092006,-0.072592015,0.106439159,0.000086028,0.115566278,-0.329094273,1.713301011,-1.371046994,-1.087231787,-0.000181095,0.314566526,0.00279645,0.122140351,0.309068845,0.015725006,0.129953906
1704447621.14861,-0.112807369,-0.024398698,0.011909411,-0.161596787,0.096408049,0,-0.359060943,1.405854464,-3.441456556,-0.926799595,0.391364872,0.060081284,-0.450686361,0.602021087,0.380971439,-0.406720828,0.411312099,0.502076418,0.000037768,0.001897522,0.012273743,-0.151956372,0.095008517,0.000075851,0.111961156,-0.329139546,1.713665865,-1.370972959,-1.087253625,-0.00019228,0.314578383,0.000600311,0.122140351,0.308973263,0.014612026,0.12985962
1704447621.1602,-0.055306813,-0.019209034,-0.026242194,-0.083026711,0.132515225,0,-0.402832031,2.338019848,-3.107582808,-1.019385815,0.385610729,0.051792689,-0.351990435,0.709200343,-0.256415994,-0.313312257,0.425235229,0.47328567,0.072896853,0.000873764,-0.029419337,-0.072585405,0.131729019,0.000061261,0.108071343,-0.329026096,1.713519923,-1.370943131,-1.087320736,-0.00019228,0.314578383,0.000600311,0.122140351,0.309077027,0.013424175,0.129926162
1704447621.17162,-0.084042204,-0.022326905,-0.006607515,-0.12224876,0.11561885,0,-0.374765933,1.13945365,-3.521945,-0.978577137,0.414501339,0.05783445,-0.373995379,-0.661187346,-0.434508483,-0.341221261,0.39751227,0.448926309,0.029198687,-0.000191153,-0.007803048,-0.112785059,0.114563746,0.000084621,0.104731473,-0.328912113,1.713502879,-1.37092875,-1.087302094,-0.000196009,0.314578383,0.000600311,0.122140351,0.309143837,0.012397303,0.129964962
1704447621.18405,-0.089342756,-0.023836366,0.01200258,-0.128015704,0.090316505,0,-0.406147927,2.204254389,-3.632136583,-0.972551584,0.385610729,0.052111421,-0.364399535,0.340440251,0.205232,-0.335683755,0.356512987,0.426795528,0.018742404,0.004868075,0.013634899,-0.118608415,0.088687683,0.00006561,0.101338339,-0.329339284,1.713402744,-1.370972959,-1.087320736,-0.000199737,0.314578383,0.000600311,0.122140351,0.309170042,0.011336721,0.129855308
1704447621.19498,0.005368753,-0.021681866,-0.021493458,0.004001825,0.124988809,0,-0.391998976,2.10086751,-3.08497715,-0.98983258,0.345332533,0.052111421,-0.215825092,-0.348409714,-0.233917098,0.219594382,0.376333476,0.401320856,0.144777821,-0.001425875,-0.025522181,0.015288895,0.124263485,0.000090449,0.097964381,-0.328945136,1.713481041,-1.370954316,-1.087320736,-0.00019228,0.314578383,0.000600311,0.122140351,0.309220995,0.010299407,0.129959744
1704447621.20635,-0.059093191,-0.02367253,0.002367597,-0.085750736,0.101675826,0,-0.287737161,1.289113879,-3.608999491,-0.863230646,0.333824724,0.052111421,-0.288273747,0.485350722,0.339364409,-0.262082767,0.336526057,0.379705523,0.052615279,0.001734008,0.002474645,-0.076261014,0.100343188,0.000035403,0.094495613,-0.328956321,1.713386233,-1.370809973,-1.087279723,-0.000181095,0.314578383,0.000600311,0.122140351,0.309296116,0.009264127,0.129975744
1704447621.21729,-0.034277433,-0.017806324,-0.035934012,-0.053880036,0.140355993,0,-0.323956788,2.290452719,-2.947378397,-0.880494535,0.299301982,0.065614171,-0.245121304,0.543172289,-0.161641887,-0.229049994,0.368239037,0.36251666,0.080604498,0.000157119,-0.038813342,-0.044504706,0.139655228,0.000093415,0.091620997,-0.328952593,1.713478378,-1.370695457,-1.087328193,-0.000199737,0.314578383,0.000600311,0.122140351,0.309271523,0.008398914,0.129955719
1704447621.22828,-0.024427923,-0.02274471,-0.009363979,-0.037384972,0.112889917,0,-0.186386183,2.278878212,-3.619806528,-0.81150049,0.316510886,0.049168546,-0.224838025,-0.463166042,-0.351058789,-0.204736477,0.329969625,0.347310666,0.086975427,-0.000296657,-0.01031451,-0.028073458,0.111797974,0.000023889,0.088982337,-0.328897731,1.713434702,-1.370836072,-1.087335117,-0.000170442,0.314578383,0.000600311,0.122140351,0.309317051,0.0075516,0.129983431
1704447621.23915,-0.028635107,-0.02823785,0.025199194,-0.040176835,0.075999089,0,-0.20947583,2.211738825,-3.550750971,-0.517926872,0.334221303,0.051792689,-0.216612553,0.4848567,0.116550939,-0.200648152,0.281804577,0.334640626,0.083912924,0.001504235,0.026840466,-0.03038052,0.07431562,0.000079702,0.086292545,-0.329056988,1.713339361,-1.370869628,-1.087372402,-0.000196009,0.314578383,0.000600311,0.122140351,0.309345309,0.006713252,0.129955334
