__time,/record/cur_comp.0,/record/cur_comp.1,/record/cur_comp.2,/record/cur_comp.3,/record/cur_comp.4,/record/cur_comp.5,/record/cur_fb.0,/record/cur_fb.1,/record/cur_fb.2,/record/cur_fb.3,/record/cur_fb.4,/record/cur_fb.5,/record/cur_fric.0,/record/cur_fric.1,/record/cur_fric.2,/record/cur_fric.3,/record/cur_fric.4,/record/cur_fric.5,/record/cur_null.0,/record/cur_null.1,/record/cur_null.2,/record/cur_null.3,/record/cur_null.4,/record/cur_null.5,/record/pos_q.0,/record/pos_q.1,/record/pos_q.2,/record/pos_q.3,/record/pos_q.4,/record/pos_q.5,/record/pos_t.0,/record/pos_t.1,/record/pos_t.2,/record/pos_x.0,/record/pos_x.1,/record/pos_x.2
1702560114.649801,-0.182416738,0.003570029,-0.217410083,-0.402958050,0.346937845,0.000000000,-0.603150904,2.972145081,-3.890206337,-1.622837543,-0.236575231,0.276766658,-0.607238219,1.177318231,-0.830270120,-0.664740514,-0.062446030,0.594212621,-0.067238219,0.127318231,-0.143048414,-0.383805217,0.337553970,0.005065176,-0.840785522,-0.370003623,1.766665433,-1.731483477,-1.135553247,-0.012672386,0.094690718,-0.300045783,0.122047138,0.109521783,-0.278530611,0.124439835
1702560114.661983,-0.206909125,-0.000828642,-0.198971888,-0.429371729,0.332264807,0.000000000,-0.598742247,3.023754835,-3.821153641,-1.519644499,-0.282920420,0.345332533,-0.632721687,1.163072297,-0.812814643,-0.720941021,-0.076337184,0.595036190,-0.092721687,0.113072297,-0.129396340,-0.410941021,0.323662816,0.005036190,-0.843679846,-0.368052058,1.766680347,-1.731273088,-1.143028740,-0.012668125,0.091543511,-0.301020913,0.122047138,0.107514168,-0.277621694,0.125234723
1702560114.673882,-0.203073497,-0.010461337,-0.170776177,-0.404348880,0.328242886,-0.000000000,-0.617073834,2.993185759,-3.849940538,-1.709168434,-0.270717710,0.339968473,-0.629501510,1.142279513,-0.795142799,-0.696627312,-0.079505484,0.595040642,-0.089501510,0.092279513,-0.106019521,-0.386627312,0.320494516,0.005040642,-0.845456707,-0.366490381,1.766677684,-1.731357776,-1.146871681,-0.012664929,0.091543511,-0.301020913,0.122047138,0.106425083,-0.277269071,0.125818627
1702560114.685228,-0.141537285,0.000931704,-0.265383724,-0.378147662,0.452053921,0.000000000,-0.632079363,2.860871553,-3.752251387,-1.691894531,-0.374721706,0.357952446,-0.556885983,1.182799836,-0.877107980,-0.667915473,0.042205672,0.594753758,-0.016885983,0.132799836,-0.187863533,-0.357915473,0.442205672,0.005045042,-0.847542495,-0.364652800,1.766685141,-1.731531947,-1.152711994,-0.012657472,0.091543511,-0.301020913,0.122047138,0.104892530,-0.276619886,0.126561204
1702560114.696558,-0.192086258,-0.004139965,-0.191690682,-0.408679793,0.338746986,0.000000000,-0.594997048,2.885101318,-3.913242340,-1.663210392,-0.238457561,0.322471082,-0.604570104,1.121076540,-0.824799437,-0.701346089,-0.066973822,0.593359668,-0.064570104,0.071076540,-0.134799437,-0.391346089,0.333026178,0.005085573,-0.849227211,-0.363119884,1.766672890,-1.731602254,-1.157269195,-0.012668125,0.088386266,-0.301963031,0.122047138,0.103704506,-0.276116318,0.127168430
1702560114.707691,-0.186782591,-0.015637603,-0.133481278,-0.359695822,0.290242674,-0.000000000,-0.632419884,2.894275427,-3.855746746,-1.703442812,-0.305055678,0.293491900,-0.592701494,1.075774467,-0.777491396,-0.653687194,-0.113046635,0.595017579,-0.052701494,0.025774467,-0.087491396,-0.343687194,0.286953365,0.005017579,-0.851722592,-0.361276977,1.766661172,-1.731620364,-1.158826611,-0.012661200,0.088386266,-0.301963031,0.122047138,0.102872316,-0.276256937,0.127740711
1702560114.718817,-0.187990970,-0.014635786,-0.117282344,-0.352153354,0.256544556,-0.000000000,-0.592515051,2.828179598,-3.907474756,-1.674719334,-0.230261639,0.310756147,-0.592020562,1.051401378,-0.768726851,-0.621141654,0.491411623,0.594212613,-0.052020562,0.001401378,-0.080112939,-0.337338729,0.255085065,0.005065176,-0.854774575,-0.359356837,1.766675553,-1.731461640,-1.159747533,-0.012672386,0.088386266,-0.301963031,0.122047138,0.102025063,-0.276533977,0.128290330
1702560114.730763,-0.258547915,-0.023088582,-0.044131528,-0.409370788,0.157204516,-0.000000000,-0.624409556,2.746556520,-3.780870438,-1.594230056,0.247453958,0.362594485,-0.660990948,1.018526754,-0.700600185,-0.601672014,0.557504135,0.595039158,-0.120990948,-0.031473246,-0.015453086,-0.395757039,0.157504135,0.005039158,-0.856955704,-0.357192753,1.766741067,-1.731176681,-1.159015163,-0.012661200,0.084161588,-0.303167662,0.122047138,0.101740401,-0.277006341,0.128824597
1702560114.742639,-0.231341821,-0.035797113,0.002379848,-0.332957225,0.137665464,-0.000000000,-0.703162730,2.190804243,-3.475941181,-1.726768255,0.368707985,0.316563189,-0.634457160,1.013848875,0.165948893,-0.628943695,0.537387544,0.595022912,-0.094457160,-0.036151125,0.033944536,-0.318943695,0.137387544,0.005022912,-0.859935249,-0.355024940,1.766884878,-1.731372690,-1.158327002,-0.012657472,0.084161588,-0.303167662,0.122047138,0.101137779,-0.277618022,0.129387541
1702560114.754310,-0.265333411,-0.034374363,0.003528460,-0.383725438,0.124482735,0.000000000,-0.657276332,2.807282686,-2.871622562,-1.628958344,0.311607510,0.316563189,-0.678833823,1.000432321,0.717329482,-0.634050965,0.525303160,0.595034706,-0.138833823,-0.049567679,0.027329482,-0.371392126,0.125303160,0.005034706,-0.863004808,-0.353043548,1.766784743,-1.731335938,-1.157550425,-0.012650015,0.084161588,-0.303167662,0.122047138,0.100601184,-0.278263687,0.129921996
1702560114.765540,-0.288737628,-0.027009145,-0.019761037,-0.434855989,0.127613971,0.000000000,-0.633440137,2.728215694,-2.376708984,-1.634438276,0.362959653,0.328020364,-0.703329190,1.009695027,0.694555378,-0.695167366,0.528302011,0.594994833,-0.163329190,-0.040304973,0.004555378,-0.422521641,0.128302011,0.004994833,-0.864431197,-0.351306102,1.766848126,-1.731250717,-1.154446777,-0.012642558,0.080982267,-0.304032361,0.122047138,0.100887656,-0.279097828,0.130274174
1702560114.776702,-0.239695801,-0.024678331,-0.059397588,-0.387136177,0.193639643,-0.000000000,-0.695943356,2.515217781,-3.246409655,-1.668964744,0.328827053,0.311235338,-0.643942893,1.050019133,-0.708598897,-0.681759210,0.205950113,0.594471326,-0.103942893,0.000019133,-0.018598897,-0.371759210,0.191553646,0.005053895,-0.866726842,-0.349565459,1.767390878,-1.731476021,-1.155234540,-0.012679843,0.080982267,-0.304032361,0.122047138,0.100068253,-0.279217976,0.130704907
1702560114.790155,-0.245600232,-0.020957852,-0.074200703,-0.406623056,0.201834394,-0.000000000,-0.676837087,2.766475677,-2.497883558,-1.623000979,0.282041132,0.293999225,-0.656280154,0.041896396,-0.163637240,-0.671261457,0.601379019,0.593645116,-0.116280154,-0.018534403,-0.043095982,-0.393002159,0.201379019,0.005079905,-0.870774847,-0.347273543,1.767442011,-1.731032338,-1.155153580,-0.012672386,0.080982267,-0.304032361,0.122047138,0.099167943,-0.279736571,0.131293460
1702560114.802374,-0.307072106,-0.034245229,0.001947741,-0.445887066,0.121175240,-0.000000000,-0.685273707,2.537945986,-2.417430401,-1.709245801,0.351227969,0.335013062,-0.717722062,0.752707836,0.725644123,-0.656097728,0.484154736,0.594212613,-0.177722062,-0.024876292,0.035644123,-0.431870487,0.120218376,0.005065176,-0.872590590,-0.345733703,1.767184217,-1.730806502,-1.155101382,-0.012672386,0.077794065,-0.304863720,0.122047138,0.098874071,-0.280090453,0.131748609
1702560114.815601,-0.284926756,-0.030412007,-0.024216037,-0.430667264,0.152596694,0.000000000,-0.748116612,2.302357674,-2.365542412,-1.795562983,0.248522311,0.312085420,-0.704755794,0.344352771,0.697034655,-0.727469431,0.511783322,0.593646374,-0.164755794,-0.022012004,0.007034655,-0.417469431,0.151732966,0.005081177,-0.874396746,-0.344561912,1.767410586,-1.731069622,-1.155638275,-0.012661200,0.077794065,-0.304863720,0.122047138,0.098263891,-0.280251072,0.132072479
1702560114.827321,-0.329266617,-0.031910121,0.000315569,-0.481485343,0.110438327,-0.000000000,-0.681493819,2.101616144,-2.394222260,-1.674640059,0.207888842,0.305218488,-0.744905650,0.025089467,0.722193467,-0.762801136,0.509636779,0.595039158,-0.204905650,-0.024504780,0.032193467,-0.467997032,0.109636779,0.005039158,-0.875720870,-0.343900916,1.767534689,-1.731024881,-1.155619633,-0.012661200,0.074597333,-0.305661647,0.122047138,0.097919689,-0.280396961,0.132229234
1702560114.838601,-0.305469144,-0.029047180,-0.014745824,-0.456148589,0.126677415,-0.000000000,-0.760170877,1.266880274,-2.365647554,-1.726576447,0.305489630,0.293999225,-0.717872544,-0.683839585,0.709561023,-0.752136924,0.484361671,0.595019986,-0.177872544,-0.017193443,0.019561023,-0.442136924,0.125546234,0.005019986,-0.879116933,-0.343221810,1.767636955,-1.731106374,-1.155530683,-0.012650015,0.074597333,-0.305661647,0.122047138,0.096994600,-0.280787974,0.132402889
1702560114.849729,-0.326538575,-0.026271329,-0.018226835,-0.491223004,0.117169160,-0.000000000,-0.703233361,0.730920374,-2.416992188,-1.749678493,0.276287615,0.340746909,-0.749281422,-1.062243010,0.704462766,-0.787972344,0.489274923,0.595030310,-0.209281422,-0.012243010,0.014462766,-0.477972344,0.115906013,0.005030310,-0.880674349,-0.343360294,1.767680630,-1.731057904,-1.155563706,-0.012653744,0.074597333,-0.305661647,0.122047138,0.096538106,-0.280899206,0.132353534
1702560114.863042,-0.357173615,-0.019639458,-0.028602677,-0.546719891,0.100485283,0.000000000,-0.704433203,0.633126378,-2.428508520,-1.766743541,0.305055678,0.305001378,-0.774481046,-1.057569995,0.694614195,-0.837880176,0.499350389,0.595021461,-0.234481046,-0.007569995,0.004614195,-0.533123031,0.099350389,0.005021461,-0.882135359,-0.344035672,1.767863323,-1.731080275,-1.155493399,-0.012653744,0.070322358,-0.306673393,0.122047138,0.096045694,-0.280946549,0.132131647
1702560114.874608,-0.310330327,-0.018972965,-0.045701866,-0.487372049,0.133627623,0.000000000,-0.736809433,0.662695646,-2.532087088,-1.795516729,0.270534128,0.305055678,-0.711687528,-1.059895628,-0.589950843,-0.778749625,0.529073084,0.593073133,-0.171687528,-0.009895628,-0.009906914,-0.472552529,0.132670431,0.005094750,-0.884036324,-0.345219181,1.767917119,-1.731072818,-1.155500856,-0.012672386,0.070322358,-0.306673393,0.122047138,0.095414918,-0.281008414,0.131792566
1702560114.886140,-0.348549754,-0.018501775,-0.025002636,-0.532136061,0.089664288,-0.000000000,-0.720171154,0.673526227,-3.700317860,-1.772470236,0.322317004,0.310969204,-0.763793308,-1.051738107,0.418028084,-0.824265958,0.488184004,0.591941505,-0.223793308,-0.001738107,0.010364771,-0.518070222,0.088184004,0.005130209,-0.885983627,-0.346160342,1.767617780,-1.731047252,-1.155397525,-0.012687299,0.070322358,-0.306673393,0.122047138,0.094894038,-0.281214235,0.131580246
1702560114.897555,-0.390506011,-0.014400812,-0.021794609,-0.595777821,0.059331161,0.000000000,-0.767994165,0.650693297,-3.718102932,-1.766940475,0.305218488,0.276467353,-0.808679789,-1.044171154,0.311696052,-0.872492237,0.457606340,0.595017542,-0.268679789,0.005828846,0.014096194,-0.581842448,0.057606340,0.005017542,-0.888230270,-0.348150788,1.767943751,-1.730969487,-1.155456647,-0.012661200,0.067107085,-0.307392979,0.122047138,0.094045138,-0.281133564,0.130963912
1702560114.909803,-0.364440315,0.000357495,-0.102671243,-0.613548063,0.137049459,-0.000000000,-0.806978285,0.662420690,-3.746337891,-1.881836176,0.277185142,0.357211500,-0.785872461,-1.037682466,-0.167255828,-0.902484604,0.529680903,0.593646184,-0.245872461,0.012317534,-0.070641408,-0.600337729,0.135930154,0.005084227,-0.889656659,-0.350441639,1.767906999,-1.731021153,-1.155538140,-0.012657472,0.067107085,-0.307392979,0.122047138,0.093468505,-0.281071630,0.130342282
1702560114.921616,-0.379901756,-0.015034320,-0.030276139,-0.585510305,0.078753634,0.000000000,-0.785685778,1.020927787,-3.792533159,-1.864545822,0.270717710,0.293491900,-0.801022298,-0.076457272,0.566966752,-0.882016268,0.461228998,0.595036190,-0.261022298,0.002265299,0.003738519,-0.572016268,0.077245945,0.005036190,-0.890609005,-0.351972957,1.767709925,-1.731002511,-1.155619633,-0.012653744,0.067107085,-0.307392979,0.122047138,0.093126885,-0.281064621,0.129954930
1702560114.933491,-0.372369200,-0.001460024,-0.084711125,-0.614144926,0.112509129,-0.000000000,-0.879553735,1.576810241,-2.395141840,-1.916467667,0.230261639,0.316563189,-0.784764869,-1.040081484,-0.372428439,-0.910228934,0.511407171,0.593365587,-0.244764869,0.009918516,-0.050901743,-0.600228934,0.111407171,0.005091509,-0.892645791,-0.353955947,1.767675837,-1.731080275,-1.155475290,-0.012683038,0.063884452,-0.308078855,0.122047138,0.092434918,-0.281129851,0.129412819
1702560114.944881,-0.415020941,-0.000807509,-0.071093309,-0.670661693,0.079826066,0.000000000,-0.851779819,0.758797348,-2.684697151,-1.881836176,0.247453958,0.316981375,-0.842695842,-1.034919034,-0.458482344,-0.964231345,0.478434625,0.594756889,-0.302695842,0.015080966,-0.039212524,-0.657830092,0.078434625,0.005048006,-0.893342474,-0.355854248,1.767722176,-1.730906637,-1.155393797,-0.012653744,0.063884452,-0.308078855,0.122047138,0.092131838,-0.280995950,0.128862103
1702560114.956015,-0.402720794,-0.005060705,-0.045403986,-0.634732003,0.055547470,0.000000000,-0.811500490,1.202961564,-3.309697866,-1.933593750,0.264780730,0.316720068,-0.820481358,-1.033135062,-0.699053302,-0.930739443,0.450719833,0.594753758,-0.280481358,0.016864938,-0.009053302,-0.620739443,0.053693984,0.005045042,-0.893965654,-0.357198079,1.767690218,-1.731002511,-1.155408711,-0.012642558,0.063884452,-0.308078855,0.122047138,0.091851262,-0.280957157,0.128504335
1702560114.967974,-0.427017275,-0.006024397,-0.034844140,-0.664960029,0.038214181,-0.000000000,-0.836043537,1.077843547,-2.532616615,-1.922222137,0.207888842,0.310756147,-0.842231430,-0.999619390,0.407850971,-0.960910215,0.433804579,0.593904790,-0.302231430,0.013159996,0.001029289,-0.650910215,0.036551834,0.005068598,-0.895769146,-0.359333402,1.767651868,-1.731047252,-1.155549325,-0.012664929,0.060654814,-0.308730947,0.122047138,0.091168933,-0.280923141,0.127929789
1702560114.980224,-0.418890155,-0.004381350,-0.048644204,-0.662506151,0.056035280,0.000000000,-0.851721406,0.682003856,-3.567945480,-1.939382553,0.259219080,0.322727710,-0.835048489,-0.486249649,-0.704267263,-0.957325507,0.454615070,0.595016095,-0.295048489,0.011471402,-0.014267263,-0.648763295,0.054615070,0.005016095,-0.897290344,-0.360875372,1.767722176,-1.731021153,-1.155441734,-0.012657472,0.060654814,-0.308730947,0.122047138,0.090636322,-0.280917327,0.127485238
1702560114.991251,-0.491172108,-0.002579783,-0.027542751,-0.760137908,0.000812262,0.000000000,-0.817355931,1.203236818,-3.769637823,-1.939382553,0.213624254,0.294393241,-0.917542993,-1.033450944,0.679705378,-1.057092523,-0.400820462,0.595012613,-0.377542993,0.016549056,0.005651413,-0.747092523,-0.000820462,0.005012613,-0.897920981,-0.362464214,1.767553864,-1.731065361,-1.155589805,-0.012650015,0.056338345,-0.309547727,0.122047138,0.090351776,-0.280859768,0.127085677
1702560115.002058,-0.482240345,-0.006240522,-0.017056587,-0.738996011,0.000511617,0.000000000,-0.881678522,0.684911191,-3.758063316,-2.025874138,0.038603991,0.328070819,-0.904052341,-0.218506566,0.615731981,-1.035637563,-0.401037677,0.595043610,-0.364052341,0.011573420,0.016653965,-0.725637563,-0.001037677,0.005043610,-0.898169187,-0.364005119,1.767624704,-1.731050980,-1.155626557,-0.012672386,0.056338345,-0.309547727,0.122047138,0.090149362,-0.280711345,0.126648411
1702560115.013723,-0.444885225,0.000165455,-0.060018081,-0.713191835,0.051416787,0.000000000,-0.931664348,1.365633488,-3.378078461,-2.014160156,-0.057834450,0.305001378,-0.857741946,-0.497775244,-0.712981269,-1.008870541,0.300180530,0.593360395,-0.317741946,0.021513234,-0.022981269,-0.698870541,0.049590259,0.005087294,-0.899435254,-0.365134299,1.768316061,-1.731224618,-1.155937614,-0.012672386,0.056338345,-0.309547727,0.122047138,0.089469811,-0.280489014,0.126241965
1702560115.024863,-0.512230340,-0.005454155,-0.017631383,-0.786505192,-0.005957774,-0.000000000,-0.880644917,0.754486144,-2.313585758,-1.968534350,0.057547431,0.340746909,-0.935807442,0.167345835,0.706981371,-1.080935529,-0.407770743,0.593924644,-0.395807442,0.016074361,0.016981371,-0.773092685,-0.007770743,0.005070910,-0.900421156,-0.365869864,1.768323517,-1.730939660,-1.155553054,-0.012668125,0.053093739,-0.310120717,0.122047138,0.089246215,-0.280529541,0.126000199
1702560115.036622,-0.521570506,-0.009416877,-0.000647589,-0.789186012,-0.018669205,0.000000000,-0.985423148,1.931271672,-2.365206480,-2.071715593,-0.581342995,0.345332533,-0.948263711,0.884768025,0.722102108,-1.086227874,-0.420249459,0.595030289,-0.408263711,0.009011026,0.032102108,-0.776227874,-0.020249459,0.005030289,-0.900425950,-0.366232587,1.768871063,-1.730950845,-1.155711778,-0.012657472,0.053093739,-0.310120717,0.122047138,0.089060463,-0.280305753,0.125811850
1702560115.047709,-0.496407402,0.006401132,-0.100671166,-0.822501510,0.087838495,-0.000000000,-0.995836675,2.645035505,-2.233767033,-2.117940903,-0.650922239,0.316981375,-0.932417271,-0.898615273,0.610304934,-1.121784594,0.488189344,0.595008677,-0.392417271,-0.001545340,-0.079695066,-0.811784594,0.088189344,0.005008677,-0.900530346,-0.366167073,1.770239396,-1.731313568,-1.156344545,-0.012657472,0.053093739,-0.310120717,0.122047138,0.088551336,-0.279859169,0.125645575
1702560115.060493,-0.547048899,-0.005105680,-0.029248100,-0.850018184,0.008425497,0.000000000,-0.944409311,0.941001654,-2.474599838,-2.071907520,0.225612342,0.316720068,-0.969140441,1.050974775,0.690103541,-1.016901695,0.349471740,0.595012576,-0.429140441,0.000974775,0.000103541,-0.837347333,0.007728389,0.005012576,-0.900591598,-0.365837374,1.771258854,-1.731502120,-1.155663841,-0.012650015,0.049843310,-0.310659699,0.122047138,0.088408422,-0.279756288,0.125546077
1702560115.071761,-0.499321336,0.001448584,-0.073217042,-0.810220583,0.061622829,0.000000000,-0.964911044,2.424086094,-2.994678974,-2.042941809,0.035004739,0.322317004,-0.919326488,1.059402088,0.241243070,-1.107245235,0.331665459,0.594476090,-0.379326488,0.009402088,-0.042712917,-0.797245235,0.060788414,0.005059643,-0.901489616,-0.366122332,1.773111348,-1.731464835,-1.156004193,-0.012675582,0.049843310,-0.310659699,0.122047138,0.087646933,-0.279186248,0.125157488
1702560115.083368,-0.509009866,-0.001870115,-0.067914387,-0.820994464,0.066763699,0.000000000,-0.917606413,2.814728260,-2.808320761,-2.071707487,0.092792444,0.310809404,-0.928344591,1.057283191,0.302041098,-1.061330048,0.257017738,0.594189376,-0.388344591,0.007283191,-0.036812932,-0.807888422,0.065843034,0.005062735,-0.902772195,-0.365603016,1.774092457,-1.731306111,-1.155871035,-0.012664929,0.049843310,-0.310659699,0.122047138,0.087142306,-0.279051099,0.125111500
1702560115.094534,-0.572616861,0.005652600,-0.074517253,-0.928291681,0.034471776,-0.000000000,-0.933404505,2.759169817,-2.452844143,-2.031424284,0.120986551,0.310756147,-1.002362036,-0.809102684,0.637060455,-1.154345503,0.434984930,0.593642629,-0.462362036,-0.004648896,-0.052939545,-0.917121888,0.034984930,0.005078229,-0.903001227,-0.365189693,1.776599557,-1.731102645,-1.155652656,-0.012672386,0.045500965,-0.311325338,0.122047138,0.086586427,-0.278366863,0.124766315
1702560115.105625,-0.554000380,0.008574658,-0.093941626,-0.916157774,0.057053999,0.000000000,-1.024748325,2.756924629,-2.765727520,-2.106243849,0.150065333,0.293548316,-0.993147451,0.636029190,0.600739391,-1.214853807,0.338087223,0.594189376,-0.453147451,0.015067038,-0.068305003,-0.904853807,0.056379024,0.005062735,-0.903074197,-0.365306872,1.778651789,-1.731461640,-1.155538140,-0.012664929,0.045500965,-0.311325338,0.122047138,0.086041588,-0.277836302,0.124405582
1702560115.117222,-0.520711665,0.012513194,-0.130097423,-0.891087799,0.106816095,0.000000000,-0.991169989,2.382470608,-2.617617607,-2.129262686,0.075032666,0.316720068,-0.931354565,1.056727829,0.587561731,-1.054975014,0.469900782,0.595011711,-0.391354565,0.006727829,-0.102438269,-0.878073274,0.106960285,0.005011711,-0.903948247,-0.365307937,1.779900279,-1.731435541,-1.155656384,-0.012664929,0.045500965,-0.311325338,0.122047138,0.085488288,-0.277510689,0.124194535
1702560115.128369,-0.568858177,0.005594166,-0.076010701,-0.929892241,0.037083714,-0.000000000,-0.939451933,2.797018528,-2.423430204,-2.043225527,0.259027362,0.282217205,-0.990960893,1.053605442,0.442416222,-1.225715333,0.436983551,0.595027185,-0.450960893,0.003605442,-0.049569571,-0.917622849,0.036983551,0.005027185,-0.905537621,-0.365108733,1.781533862,-1.731420627,-1.155449191,-0.012668125,0.042238339,-0.311784745,0.122047138,0.084715669,-0.277212633,0.123959632
1702560115.139273,-0.534173223,0.015487101,-0.141660131,-0.924833830,0.110783583,0.000000000,-1.053259492,2.912718773,-2.561953306,-2.175361395,0.184511110,0.339724869,-0.956349045,1.052712257,0.570829553,-1.223173546,0.511463803,0.594991046,-0.416349045,0.002712257,-0.119170447,-0.913173546,0.111463803,0.004991046,-0.906630583,-0.364935095,1.783824713,-1.731561242,-1.155301651,-0.012650015,0.042238339,-0.311784745,0.122047138,0.083892090,-0.276687747,0.123621761
1702560115.151042,-0.558152979,0.010934805,-0.109890377,-0.943144793,0.072496855,-0.000000000,-0.939451933,2.785319328,-2.422808409,-2.140957832,0.218755960,0.333973497,-0.982163895,1.059573279,0.341383703,-1.224148899,0.472361811,0.594471648,-0.442163895,0.009573279,-0.083606944,-0.930970544,0.072361811,0.005053886,-0.907833266,-0.364809393,1.786438872,-1.731579884,-1.155286738,-0.012661200,0.042238339,-0.311784745,0.122047138,0.082954715,-0.276020701,0.123214139
