__time,/record/cur_comp.0,/record/cur_comp.1,/record/cur_comp.2,/record/cur_comp.3,/record/cur_comp.4,/record/cur_comp.5,/record/cur_fb.0,/record/cur_fb.1,/record/cur_fb.2,/record/cur_fb.3,/record/cur_fb.4,/record/cur_fb.5,/record/cur_fric.0,/record/cur_fric.1,/record/cur_fric.2,/record/cur_fric.3,/record/cur_fric.4,/record/cur_fric.5,/record/cur_null.0,/record/cur_null.1,/record/cur_null.2,/record/cur_null.3,/record/cur_null.4,/record/cur_null.5,/record/pos_q.0,/record/pos_q.1,/record/pos_q.2,/record/pos_q.3,/record/pos_q.4,/record/pos_q.5,/record/pos_t.0,/record/pos_t.1,/record/pos_t.2,/record/pos_x.0,/record/pos_x.1,/record/pos_x.2
1702560571.652493,-0.430514947,0.076969611,-0.311489546,-0.256085360,0.447228418,-0.000000000,-0.448906839,1.709168434,-2.848969936,-0.057834450,0.088030644,-0.351227969,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.822192930,-0.350271730,1.934114350,-0.701720577,-0.933437962,0.000947020,0.153630648,0.274127531,0.122024584,0.108581380,0.283496056,0.108940494
1702560571.663779,-0.394188432,0.074081125,-0.263211766,-0.244271764,0.369104429,0.000000000,-0.414501339,1.576841593,-2.831707954,-0.092255555,0.089337640,-0.385610729,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.822093327,-0.350271730,1.934102100,-0.701798341,-0.923662030,0.000961667,0.153630648,0.274127531,0.122024584,0.110964925,0.284284931,0.108344160
1702560571.674821,-0.335382216,0.070546658,-0.190967102,-0.222614981,0.241016435,-0.000000000,-0.402832031,1.709507465,-2.843425512,-0.080771670,-0.054594286,-0.339578599,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.821901047,-0.350271730,1.934068011,-0.702005535,-0.913645349,0.000957939,0.153630648,0.274127531,0.122024584,0.113457981,0.285053267,0.107746053
1702560571.686195,-0.377258451,0.073769630,-0.215620141,-0.251341371,0.300474498,0.000000000,-0.386254311,1.674877405,-2.888904095,-0.122076541,-0.061980482,-0.339968473,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.821523677,-0.350267469,1.934055761,-0.702434304,-0.904095253,0.000976581,0.157443091,0.271955791,0.122024584,0.115911622,0.285704180,0.107171888
1702560571.697537,-0.276185761,0.086016734,-0.230002210,-0.122398697,0.185572509,0.000000000,-0.333824724,1.559545994,-2.763002157,-0.096467070,-0.043826818,-0.420135677,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820705820,-0.350271730,1.934104763,-0.705182686,-0.894774189,0.000965396,0.157443091,0.271955791,0.122024584,0.118601782,0.285844928,0.106407773
1702560571.708728,-0.317289530,0.089367849,-0.269694060,-0.144480395,0.264365806,-0.000000000,-0.310969204,1.600191116,-2.831386328,-0.034528460,-0.132858559,-0.402873129,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820773997,-0.350269067,1.934048836,-0.709344142,-0.886910407,0.000976581,0.157443091,0.271955791,0.122024584,0.120827928,0.285754772,0.105639920
1702560571.719893,-0.300412075,0.090660901,-0.253657163,-0.136918718,0.227648720,0.000000000,-0.358460933,1.766715527,-2.866006374,-0.092970721,0.033555631,-0.385610729,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820844305,-0.350268534,1.934031792,-0.714537306,-0.878591757,0.000987500,0.160282320,0.270292170,0.122024584,0.123239646,0.285510066,0.104773604
1702560571.731156,-0.316643305,0.088352899,-0.241479871,-0.164617005,0.239021355,0.000000000,-0.328222215,1.743696690,-2.888972759,-0.034528460,-0.034528460,-0.351227969,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820808086,-0.350268534,1.933966278,-0.718897966,-0.871205214,0.000961667,0.160282320,0.270292170,0.122024584,0.125410519,0.285340998,0.104057575
1702560571.742662,-0.259803281,0.093032701,-0.243584880,-0.101626293,0.178059930,0.000000000,-0.281982422,1.675618887,-2.865885258,-0.065107487,-0.080771670,-0.345332533,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820574260,-0.350270664,1.934021672,-0.724682884,-0.862719850,0.000965396,0.160282320,0.270292170,0.122024584,0.127990856,0.284952247,0.103168402
1702560571.754254,-0.262719648,0.098071463,-0.254172790,-0.099115442,0.178889926,0.000000000,-0.299744248,1.726576447,-2.837298393,-0.047454827,-0.062247068,-0.380205214,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820396627,-0.350271197,1.934012085,-0.730579123,-0.854656331,0.000983772,0.163103973,0.268598908,0.122024584,0.130486573,0.284541911,0.102330329
1702560571.765771,-0.261133447,0.100100809,-0.265569728,-0.092979504,0.189045867,0.000000000,-0.299301982,1.778671980,-2.877377510,-0.046037946,-0.023727413,-0.402996421,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820381980,-0.350271197,1.934024335,-0.735398912,-0.847684175,0.000965396,0.163103973,0.268598908,0.122024584,0.132583654,0.284250001,0.101646343
1702560571.777245,-0.303566571,0.101834319,-0.290929323,-0.127769237,0.256239953,0.000000000,-0.248055458,1.784722090,-2.894687414,-0.023727413,-0.058687095,-0.385567784,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820221391,-0.350268534,1.934033923,-0.741890101,-0.842375962,0.000939563,0.165907740,0.266876191,0.122024584,0.134451834,0.283533960,0.100914976
1702560571.788481,-0.276092710,0.101157854,-0.261963776,-0.116368385,0.200097407,0.000000000,-0.282041132,1.806989431,-2.877394676,-0.084967762,0.077207983,-0.385954112,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.820145758,-0.350268534,1.933900232,-0.747885942,-0.836584120,0.000965396,0.165907740,0.266876191,0.122024584,0.136421074,0.282997909,0.100251045
1702560571.799927,-0.259395068,0.103055390,-0.272025227,-0.095556777,0.195120652,0.000000000,-0.288254619,1.651861906,-2.923500299,-0.043826818,0.018198097,-0.374102563,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.819897551,-0.350270664,1.933985453,-0.753822660,-0.831113454,0.000957939,0.165907740,0.266876191,0.122024584,0.138299863,0.282363719,0.099576323
1702560571.811522,-0.271163536,0.110871823,-0.297366356,-0.095221046,0.212601114,0.000000000,-0.241699219,1.755347490,-2.819877148,-0.075032666,-0.028773716,-0.362594485,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.819948684,-0.350266403,1.933975866,-0.759755118,-0.826375158,0.000976581,0.169617741,0.264533743,0.122024584,0.139945008,0.281749712,0.098965051
1702560571.822904,-0.270450817,0.106544167,-0.266578110,-0.113936488,0.190300567,-0.000000000,-0.293717504,1.818498850,-2.958139658,-0.046396222,0.056677647,-0.345332533,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.819916992,-0.350266936,1.933975866,-0.765480914,-0.821651775,0.000961667,0.169617741,0.264533743,0.122024584,0.141594606,0.281159565,0.098381120
1702560571.835140,-0.256299392,0.110402826,-0.287550493,-0.090023445,0.193811546,-0.000000000,-0.283446670,1.732216001,-2.941034079,-0.154415965,-0.017264230,-0.391364872,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.819912198,-0.350269599,1.933968409,-0.770862630,-0.818781420,0.000961667,0.169617741,0.264533743,0.122024584,0.142755979,0.280493857,0.097894354
1702560571.846376,-0.342368949,0.115314394,-0.350869529,-0.152676516,0.335817756,0.000000000,-0.277185142,1.743725181,-2.906168222,-0.099008352,-0.020749021,-0.362731457,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.819914595,-0.350268534,1.933917276,-0.777520533,-0.815777907,0.000935835,0.172378581,0.262743038,0.122024584,0.144072424,0.279647171,0.097330146
1702560571.857504,-0.313434379,0.116852785,-0.345479175,-0.127349025,0.300919356,0.000000000,-0.305489630,1.686620951,-2.900442123,-0.142364487,0.069056921,-0.339724869,-0.256388676,-0.529070199,0.399429519,0.171422837,0.209597499,-0.276988817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.819880507,-0.350272795,1.933966278,-0.782277471,-0.812711544,0.000980310,0.172378581,0.262743038,0.122024584,0.145229748,0.279086556,0.096888745
