__time,/record/cur_comp.0,/record/cur_comp.1,/record/cur_comp.2,/record/cur_comp.3,/record/cur_comp.4,/record/cur_comp.5,/record/cur_fb.0,/record/cur_fb.1,/record/cur_fb.2,/record/cur_fb.3,/record/cur_fb.4,/record/cur_fb.5,/record/cur_fric.0,/record/cur_fric.1,/record/cur_fric.2,/record/cur_fric.3,/record/cur_fric.4,/record/cur_fric.5,/record/cur_null.0,/record/cur_null.1,/record/cur_null.2,/record/cur_null.3,/record/cur_null.4,/record/cur_null.5,/record/pos_q.0,/record/pos_q.1,/record/pos_q.2,/record/pos_q.3,/record/pos_q.4,/record/pos_q.5,/record/pos_t.0,/record/pos_t.1,/record/pos_t.2,/record/pos_x.0,/record/pos_x.1,/record/pos_x.2
1702560409.034284,0.065598599,-0.000991837,0.015070610,0.089762803,-0.034666597,-0.000000000,0.514784217,3.092032671,-2.946450949,0.339724869,-0.267765671,0.328020364,0.480519518,-0.770629678,0.241540218,0.327958146,-0.342015426,-0.452461245,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.226083734,-0.606017220,1.455565075,-0.969871071,-1.397915627,-0.012675582,0.266488428,0.167265424,0.122047138,0.272583968,0.153361431,0.121294764
1702560409.046225,0.075194938,0.004580886,-0.014397154,0.124893329,-0.008401960,0.000000000,0.523713231,2.900596142,-3.327217340,0.287737161,-0.852013052,0.374456495,0.538806241,0.906047308,-0.350104035,0.363055115,-0.347278885,0.506538275,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.231134686,-0.605982066,1.455905959,-0.970156029,-1.397922551,-0.012679843,0.264722249,0.170046862,0.122047138,0.271694609,0.154638752,0.121233328
1702560409.057338,0.147301408,0.002285124,0.010607254,0.217976389,-0.056388311,0.000000000,0.643399835,1.450480700,-2.814546108,0.408748835,-0.978374064,0.339724869,0.584556041,0.806185808,0.569321508,0.462813874,-0.380280632,0.477505445,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.233578669,-0.605936260,1.455499561,-0.970170943,-1.398000315,-0.012679843,0.264722249,0.170046862,0.122047138,0.271441756,0.155330542,0.121309753
1702560409.068169,0.066785640,0.002873466,0.001807287,0.102179029,-0.028960621,0.000000000,0.468402177,2.923500299,-3.107822418,0.356794089,-0.834437788,0.368707985,0.473491880,0.547571074,0.327053478,0.335658537,-0.330224503,0.444364225,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.237487923,-0.606319755,1.455571999,-0.969926997,-1.398004044,-0.012675582,0.264722249,0.170046862,0.122047138,0.270758256,0.156433945,0.121206013
1702560409.079484,0.148272223,-0.000137787,0.014841673,0.214921218,-0.052633290,0.000000000,0.485585749,2.890347958,-2.595491171,0.259027362,-0.805746257,0.293999225,0.640025644,-0.497046641,0.643193267,0.457396484,-0.412607699,0.535184188,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.240839777,-0.606020416,1.455766942,-0.969923269,-1.397893256,-0.012687299,0.262322220,0.173726386,0.122047138,0.270228092,0.157337593,0.121258934
1702560409.090389,0.066093298,0.006475836,-0.022021575,0.116983674,-0.001824021,0.000000000,0.663394868,1.767643094,-2.348189116,0.391491741,-0.938464403,0.323086679,0.519729872,0.785089872,-0.308074661,0.377404670,-0.337851113,-0.000244422,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.245272609,-0.606043851,1.455662547,-0.969819938,-1.398074351,-0.012679843,0.262322220,0.173726386,0.122047138,0.269515377,0.158561522,0.121291572
1702560409.101536,0.140904471,0.000167767,0.023706294,0.199568056,-0.069489805,0.000000000,0.503959179,2.987066507,-3.234580517,0.316563189,-0.805848956,0.368483365,0.568940234,0.709605032,0.418395863,0.441819668,-0.386553334,0.467437946,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.248422330,-0.606143986,1.455749898,-0.969945640,-1.397971020,-0.012675582,0.262322220,0.173726386,0.122047138,0.268999965,0.159371529,0.121229213
1702560409.112689,0.108599723,0.005990049,-0.015636446,0.177103598,-0.018717557,0.000000000,0.471924037,1.473495245,-2.677000999,0.333973497,-0.897813678,0.379987389,0.592338317,0.937252165,-0.157101836,0.440197238,-0.377042442,0.528267827,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.252234378,-0.605888323,1.455891046,-0.969971206,-1.398074351,-0.012675582,0.260488611,0.176463842,0.122047138,0.268347875,0.160381086,0.121293006
1702560409.124364,0.103215706,0.001300283,0.006324606,0.153011883,-0.035964766,-0.000000000,0.653739810,1.354762435,-2.624169350,0.420450836,-0.932268381,0.323547602,0.551029078,0.872048506,0.578530581,0.410089930,-0.367678375,-0.488793636,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.256489311,-0.606002306,1.455571999,-0.969841776,-1.398011501,-0.012675582,0.260488611,0.176463842,0.122047138,0.267771286,0.161580864,0.121309295
1702560409.135465,0.092592377,0.000627615,0.013063233,0.132946411,-0.043484759,0.000000000,0.474722713,3.055773973,-3.361479521,0.368348539,-0.817679942,0.362548828,0.506952136,0.735182141,0.336814704,0.370819606,-0.350417914,0.452726403,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.260547169,-0.606068352,1.455754692,-0.969974934,-1.397974216,-0.012672386,0.260488611,0.176463842,0.122047138,0.267054927,0.162615870,0.121248967
1702560409.146988,0.109073136,0.005224178,-0.011949125,0.175118678,-0.021941141,0.000000000,0.713611364,1.273372650,-2.958139658,0.454661161,-0.995720267,0.357535869,0.580593587,0.922069499,-0.213309936,0.401493244,-0.371215549,0.515179752,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.264424998,-0.605969815,1.455621001,-0.970233794,-1.398015229,-0.012679843,0.258626437,0.179181947,0.122047138,0.266474377,0.163599888,0.121278494
1702560409.158027,0.084504352,0.003032092,-0.002518257,0.131158801,-0.024661658,0.000000000,0.604932725,1.352474809,-2.537945986,0.415777683,-0.989966333,0.356979668,0.525632424,0.801323395,-0.405905314,0.384398990,-0.350145592,-0.000237817,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.267813338,-0.606126942,1.455450559,-0.969889713,-1.398011501,-0.012683038,0.258626437,0.179181947,0.122047138,0.265951941,0.164598100,0.121284808
1702560409.169159,0.100542401,-0.001778107,0.027349324,0.135154388,-0.059839589,0.000000000,0.606436372,2.992737532,-2.371016979,0.346051037,-0.868985295,0.351039350,0.511337396,-0.800546154,0.119048853,0.321704317,-0.363381878,0.448831569,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.271425650,-0.606209500,1.455718473,-0.969948835,-1.397985402,-0.012672386,0.258626437,0.179181947,0.122047138,0.265262591,0.165516153,0.121214973
1702560409.180413,0.115472719,0.005323392,-0.010753047,0.184228423,-0.025791494,0.000000000,0.457565457,1.473933458,-2.769376993,0.288254619,-0.897813678,0.368348539,0.580030041,0.908629295,-0.193074678,0.443337850,-0.369908029,0.507571888,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.275476052,-0.606088592,1.455801031,-0.969941379,-1.397971020,-0.012657472,0.256735902,0.181880403,0.122047138,0.264579547,0.166587769,0.121239017
1702560409.191767,0.125110155,0.002199147,0.005616876,0.187100447,-0.042807459,0.000000000,0.661895514,3.062399387,-2.365262508,0.402873129,-0.903513014,0.374456495,0.561702399,0.851128509,0.563484742,0.437736734,-0.361619330,0.477017451,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.278794084,-0.606039590,1.455438308,-0.969830591,-1.397978477,-0.012661200,0.256735902,0.181880403,0.122047138,0.264149566,0.167528641,0.121314944
1702560409.202962,0.086177697,0.000931820,0.011772433,0.124269993,-0.041458034,0.000000000,0.485585749,3.022166491,-3.125016212,0.356840491,-0.823109329,0.351086527,0.578746098,0.875597386,0.424717389,0.407040741,-0.405061155,0.538176586,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.282591219,-0.606154639,1.455762149,-0.969900898,-1.397966759,-0.012668125,0.254817213,0.184558913,0.122047138,0.263393044,0.168477842,0.121227800
1702560409.214060,0.146444489,-0.000562399,0.020506440,0.208805987,-0.060860928,0.000000000,0.653537154,1.422830462,-2.359508038,0.408627301,-0.897905886,0.346051037,0.609635386,-0.672889475,0.612361475,0.469292472,-0.398181437,0.506078943,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.286488489,-0.605913889,1.455769606,-0.969963749,-1.397878342,-0.012661200,0.254817213,0.184558913,0.122047138,0.262782985,0.169499027,0.121285683
1702560409.224794,0.080555332,0.004561412,-0.009352657,0.130278853,-0.018676610,0.000000000,0.499702632,3.182502985,-2.353753328,0.374235332,-0.892152190,0.357211500,0.508026146,0.736401677,-0.434344328,0.375678764,-0.334676296,0.467051445,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.290436892,-0.606014024,1.455684384,-0.970001033,-1.397963564,-0.012668125,0.254817213,0.184558913,0.122047138,0.262109130,0.170527263,0.121271932
1702560409.236280,0.188535122,-0.004106160,0.050536821,0.253018714,-0.107015231,-0.000000000,0.535222054,3.021240234,-2.491909981,0.282510430,-0.886902809,0.398118466,0.708340235,-0.967635377,0.451324001,0.538942100,-0.489424881,-0.567935216,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.294097673,-0.605926672,1.455482517,-0.970067080,-1.397959835,-0.012672386,0.252215529,0.188098727,0.122047138,0.261563981,0.171493177,0.121320449
1702560409.248034,0.093069439,0.003307958,0.000259272,0.142894190,-0.032702422,0.000000000,0.690784931,3.165129900,-2.307910442,0.448906839,-0.938464403,0.345332533,0.581264400,0.843468835,0.624063945,0.416779777,-0.394328320,0.000263042,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.297089468,-0.606195119,1.455676928,-0.969919541,-1.398026414,-0.012668125,0.252215529,0.188098727,0.122047138,0.260932920,0.172278654,0.121231294
1702560409.259619,0.089325008,0.005327987,-0.012742587,0.145985437,-0.017602263,0.000000000,0.693679333,3.096394062,-2.238624573,0.426006526,-0.909249425,0.333973497,0.539381295,0.814834525,-0.332562982,0.404351083,-0.347383901,0.491728166,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.301539078,-0.606054504,1.455932591,-0.969830591,-1.397930008,-0.012664929,0.252215529,0.188098727,0.122047138,0.260114875,0.173442982,0.121236742
1702560409.270817,0.162154637,0.001689179,0.013841590,0.238013869,-0.062082104,0.000000000,0.552455366,3.113847971,-2.574229956,0.328827053,-0.886697412,0.334567934,0.667518030,0.984340220,0.659583703,0.528129891,-0.436425358,0.552156300,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.305514112,-0.605918683,1.455530986,-0.969867875,-1.398070623,-0.012653744,0.250231971,0.190729560,0.122047138,0.259541306,0.174506958,0.121343116
1702560409.282394,0.155136288,0.001405224,0.016943709,0.225632978,-0.065313411,0.000000000,0.676837087,3.165114164,-2.308111191,0.483946204,-0.943795443,0.311235338,0.635596654,0.920261566,0.630865287,0.483876403,-0.421209978,0.524947437,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.308583671,-0.606069950,1.455630589,-0.970022871,-1.397985402,-0.012657472,0.250231971,0.190729560,0.122047138,0.258978578,0.175252560,0.121262753
1702560409.293489,0.104655315,0.002740787,0.001172535,0.159268951,-0.033630223,0.000000000,0.548665822,3.165532351,-2.307910442,0.414381474,-0.897758365,0.316510886,0.548282253,0.865348721,0.568029177,0.413943674,-0.360957918,-0.000230620,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.312787737,-0.606020948,1.455788780,-0.969812482,-1.397948650,-0.012672386,0.250231971,0.190729560,0.122047138,0.258194498,0.176378251,0.121270223
1702560409.304987,0.183618490,-0.002073573,0.039214839,0.253472725,-0.094908657,-0.000000000,0.639916062,3.009780169,-2.332063198,0.385739565,-0.868985295,0.339578599,0.691329535,-0.989289492,0.602554764,0.541742877,-0.470990913,-0.554467165,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,0.316253842,-0.605938390,1.455701429,-0.969885985,-1.398004044,-0.012675582,0.248220972,0.193339477,0.122047138,0.257609456,0.177263819,0.121305787
